node,operation,nlistener,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
database,deploy,10,0,0,0,0,1,1,0.0002567768096923828,1.9550323486328125e-05,7.152557373046875e-07,0,0,0,0.5044102668762207,0.0,0.5044102668762207,0.5046873092651367
database,deploy,10,0,0,0,0,1,1,0.0003535747528076172,2.2172927856445312e-05,7.152557373046875e-07,0,0,0,0.28799939155578613,0.0,0.28799939155578613,0.2883758544921875
database,deploy,10,0,0,0,0,1,1,0.00023889541625976562,2.1457672119140625e-05,4.76837158203125e-07,0,0,0,0.294064998626709,0.0,0.294064998626709,0.2943258285522461
database,deploy,10,0,0,0,0,1,1,0.0004105567932128906,3.504753112792969e-05,4.76837158203125e-07,0,0,0,0.2809579372406006,0.0,0.2809579372406006,0.2814040184020996
database,deploy,10,0,0,0,0,1,1,0.00034332275390625,2.0742416381835938e-05,4.76837158203125e-07,0,0,0,0.2782764434814453,0.0,0.2782764434814453,0.2786409854888916
database,deploy,10,0,0,0,0,1,1,0.00032782554626464844,3.218650817871094e-05,7.152557373046875e-07,0,0,0,0.2741243839263916,0.0,0.2741243839263916,0.27448511123657227
database,deploy,10,0,0,0,0,1,1,0.000255584716796875,2.9087066650390625e-05,4.76837158203125e-07,0,0,0,0.23789405822753906,0.0,0.23789405822753906,0.23817920684814453
database,deploy,10,0,0,0,0,1,1,0.0003829002380371094,3.0279159545898438e-05,7.152557373046875e-07,0,0,0,0.21623826026916504,0.0,0.21623826026916504,0.21665215492248535
database,deploy,10,0,0,0,0,1,1,0.0001862049102783203,2.0742416381835938e-05,4.76837158203125e-07,0,0,0,0.21387934684753418,0.0,0.21387934684753418,0.21408677101135254
database,deploy,10,0,0,0,0,1,1,0.00019025802612304688,2.1696090698242188e-05,9.5367431640625e-07,0,0,0,0.21097922325134277,0.0,0.21097922325134277,0.21119213104248047
system,deploy,10,0,0,0,0,1,1,0.00021767616271972656,3.361701965332031e-05,4.76837158203125e-07,0,0,0,0.4393959045410156,0.0,0.4393959045410156,0.4396476745605469
system,deploy,10,0,0,0,0,1,1,0.00029015541076660156,2.5510787963867188e-05,7.152557373046875e-07,0,0,0,0.27790236473083496,0.0,0.27790236473083496,0.27821874618530273
system,deploy,10,0,0,0,0,1,1,0.0003161430358886719,1.9073486328125e-05,4.76837158203125e-07,0,0,0,0.2589137554168701,0.0,0.2589137554168701,0.2592494487762451
system,deploy,10,0,0,0,0,1,1,0.00018930435180664062,1.7642974853515625e-05,7.152557373046875e-07,0,0,0,0.25983285903930664,0.0,0.25983285903930664,0.2600405216217041
system,deploy,10,0,0,0,0,1,1,0.00013828277587890625,2.2172927856445312e-05,4.76837158203125e-07,0,0,0,0.24593234062194824,0.0,0.24593234062194824,0.2460932731628418
system,deploy,10,0,0,0,0,1,1,0.00013947486877441406,1.6927719116210938e-05,4.76837158203125e-07,0,0,0,0.25908660888671875,0.0,0.25908660888671875,0.2592434883117676
system,deploy,10,0,0,0,0,1,1,0.00028252601623535156,1.621246337890625e-05,4.76837158203125e-07,0,0,0,0.25507140159606934,0.0,0.25507140159606934,0.2553706169128418
system,deploy,10,0,0,0,0,1,1,0.00028252601623535156,1.9311904907226562e-05,4.76837158203125e-07,0,0,0,0.2448747158050537,0.0,0.2448747158050537,0.2451770305633545
system,deploy,10,0,0,0,0,1,1,0.00015974044799804688,2.3126602172851562e-05,4.76837158203125e-07,0,0,0,0.2609226703643799,0.0,0.2609226703643799,0.261106014251709
system,deploy,10,0,0,0,0,1,1,0.00014352798461914062,1.7642974853515625e-05,7.152557373046875e-07,0,0,0,0.2542457580566406,0.0,0.2542457580566406,0.2544076442718506
sensor_0,deploy,10,0,0,0,0,2,2,0.0003094673156738281,0.00015926361083984375,7.152557373046875e-07,0,0,0,0.7238092422485352,0.0,0.7238092422485352,0.7242786884307861
sensor_0,deploy,10,0,0,0,0,2,2,0.00030350685119628906,0.00015592575073242188,4.76837158203125e-07,0,0,0,0.4628641605377197,0.0,0.4628641605377197,0.46332406997680664
sensor_0,deploy,10,0,0,0,0,2,2,0.0003840923309326172,0.0001518726348876953,9.5367431640625e-07,0,0,0,0.4564800262451172,0.0,0.4564800262451172,0.4570169448852539
sensor_0,deploy,10,0,0,0,0,2,2,0.00042057037353515625,0.00015997886657714844,7.152557373046875e-07,0,0,0,0.44804978370666504,0.0,0.44804978370666504,0.44863104820251465
sensor_0,deploy,10,0,0,0,0,2,2,0.0004284381866455078,0.0001513957977294922,7.152557373046875e-07,0,0,0,0.4488067626953125,0.0,0.4488067626953125,0.4493873119354248
sensor_0,deploy,10,0,0,0,0,2,2,0.0003032684326171875,0.00014925003051757812,7.152557373046875e-07,0,0,0,0.46619248390197754,0.0,0.46619248390197754,0.4666457176208496
sensor_0,deploy,10,0,0,0,0,2,2,0.0003597736358642578,0.0001804828643798828,9.5367431640625e-07,0,0,0,0.47588181495666504,0.0,0.47588181495666504,0.4764230251312256
sensor_0,deploy,10,0,0,0,0,2,2,0.0003097057342529297,0.00015783309936523438,7.152557373046875e-07,0,0,0,0.4604020118713379,0.0,0.4604020118713379,0.46087026596069336
sensor_0,deploy,10,0,0,0,0,2,2,0.00031876564025878906,0.00013709068298339844,9.5367431640625e-07,0,0,0,0.45650529861450195,0.0,0.45650529861450195,0.45696210861206055
sensor_0,deploy,10,0,0,0,0,2,2,0.0003383159637451172,0.000156402587890625,1.1920928955078125e-06,0,0,0,0.4462573528289795,0.0,0.4462573528289795,0.44675326347351074
sensor_2,deploy,10,0,0,0,0,2,2,0.0003452301025390625,0.00016951560974121094,7.152557373046875e-07,0,0,0,0.6501290798187256,0.0,0.6501290798187256,0.6506445407867432
sensor_2,deploy,10,0,0,0,0,2,2,0.0003018379211425781,0.00014257431030273438,7.152557373046875e-07,0,0,0,0.4512622356414795,0.0,0.4512622356414795,0.4517073631286621
sensor_2,deploy,10,0,0,0,0,2,2,0.0004019737243652344,0.0001518726348876953,7.152557373046875e-07,0,0,0,0.46041154861450195,0.0,0.46041154861450195,0.4609661102294922
sensor_2,deploy,10,0,0,0,0,2,2,0.00024390220642089844,0.00011801719665527344,9.5367431640625e-07,0,0,0,0.439471960067749,0.0,0.439471960067749,0.4398348331451416
sensor_2,deploy,10,0,0,0,0,2,2,0.0003097057342529297,0.00015616416931152344,7.152557373046875e-07,0,0,0,0.45237088203430176,0.0,0.45237088203430176,0.4528374671936035
sensor_2,deploy,10,0,0,0,0,2,2,0.0004513263702392578,0.000156402587890625,7.152557373046875e-07,0,0,0,0.4582183361053467,0.0,0.4582183361053467,0.45882678031921387
sensor_2,deploy,10,0,0,0,0,2,2,0.0004487037658691406,0.0001583099365234375,9.5367431640625e-07,0,0,0,0.455127477645874,0.0,0.455127477645874,0.455735445022583
sensor_2,deploy,10,0,0,0,0,2,2,0.00034880638122558594,0.00015926361083984375,9.5367431640625e-07,0,0,0,0.44916439056396484,0.0,0.44916439056396484,0.4496734142303467
sensor_2,deploy,10,0,0,0,0,2,2,0.0004379749298095703,0.0001494884490966797,9.5367431640625e-07,0,0,0,0.45516228675842285,0.0,0.45516228675842285,0.4557507038116455
sensor_2,deploy,10,0,0,0,0,2,2,0.0003082752227783203,0.00015234947204589844,7.152557373046875e-07,0,0,0,0.46135973930358887,0.0,0.46135973930358887,0.4618210792541504
sensor_3,deploy,10,0,0,0,0,2,2,0.0005066394805908203,0.0001575946807861328,7.152557373046875e-07,0,0,0,0.6375203132629395,0.0,0.6375203132629395,0.6381852626800537
sensor_3,deploy,10,0,0,0,0,2,2,0.0003151893615722656,0.0001537799835205078,7.152557373046875e-07,0,0,0,0.461559534072876,0.0,0.461559534072876,0.46202921867370605
sensor_3,deploy,10,0,0,0,0,2,2,0.0004601478576660156,0.000141143798828125,7.152557373046875e-07,0,0,0,0.45990967750549316,0.0,0.45990967750549316,0.4605116844177246
sensor_3,deploy,10,0,0,0,0,2,2,0.0005490779876708984,0.0001766681671142578,7.152557373046875e-07,0,0,0,0.46436619758605957,0.0,0.46436619758605957,0.46509265899658203
sensor_3,deploy,10,0,0,0,0,2,2,0.0004153251647949219,0.000171661376953125,9.5367431640625e-07,0,0,0,0.44913673400878906,0.0,0.44913673400878906,0.4497246742248535
sensor_3,deploy,10,0,0,0,0,2,2,0.00033164024353027344,0.00015020370483398438,9.5367431640625e-07,0,0,0,0.44400453567504883,0.0,0.44400453567504883,0.4444873332977295
sensor_3,deploy,10,0,0,0,0,2,2,0.00031280517578125,0.00016832351684570312,9.5367431640625e-07,0,0,0,0.45137667655944824,0.0,0.45137667655944824,0.4518587589263916
sensor_3,deploy,10,0,0,0,0,2,2,0.00048732757568359375,0.00015687942504882812,4.76837158203125e-07,0,0,0,0.44361424446105957,0.0,0.44361424446105957,0.4442589282989502
sensor_3,deploy,10,0,0,0,0,2,2,0.0002837181091308594,0.0001068115234375,7.152557373046875e-07,0,0,0,0.44078564643859863,0.0,0.44078564643859863,0.4411768913269043
sensor_3,deploy,10,0,0,0,0,2,2,0.0003714561462402344,0.00011348724365234375,7.152557373046875e-07,0,0,0,0.4480724334716797,0.0,0.4480724334716797,0.44855809211730957
sensor_4,deploy,10,0,0,0,0,2,2,0.0003685951232910156,0.0001766681671142578,9.5367431640625e-07,0,0,0,0.6384568214416504,0.0,0.6384568214416504,0.6390030384063721
sensor_4,deploy,10,0,0,0,0,2,2,0.0004048347473144531,0.00017261505126953125,1.1920928955078125e-06,0,0,0,0.4591825008392334,0.0,0.4591825008392334,0.4597611427307129
sensor_4,deploy,10,0,0,0,0,2,2,0.00038743019104003906,0.00015401840209960938,7.152557373046875e-07,0,0,0,0.47478318214416504,0.0,0.47478318214416504,0.475325345993042
sensor_4,deploy,10,0,0,0,0,2,2,0.00035572052001953125,0.00017786026000976562,9.5367431640625e-07,0,0,0,0.4685940742492676,0.0,0.4685940742492676,0.4691286087036133
sensor_4,deploy,10,0,0,0,0,2,2,0.00044226646423339844,0.00015473365783691406,7.152557373046875e-07,0,0,0,0.44535207748413086,0.0,0.44535207748413086,0.4459497928619385
sensor_4,deploy,10,0,0,0,0,2,2,0.0003554821014404297,0.00014734268188476562,9.5367431640625e-07,0,0,0,0.45935654640197754,0.0,0.45935654640197754,0.45986032485961914
sensor_4,deploy,10,0,0,0,0,2,2,0.0002846717834472656,0.0001251697540283203,7.152557373046875e-07,0,0,0,0.44611454010009766,0.0,0.44611454010009766,0.44652509689331055
sensor_4,deploy,10,0,0,0,0,2,2,0.0005085468292236328,0.0001285076141357422,7.152557373046875e-07,0,0,0,0.4009134769439697,0.0,0.4009134769439697,0.4015512466430664
sensor_4,deploy,10,0,0,0,0,2,2,0.0003609657287597656,0.00011157989501953125,7.152557373046875e-07,0,0,0,0.3777196407318115,0.0,0.3777196407318115,0.3781929016113281
sensor_4,deploy,10,0,0,0,0,2,2,0.0003955364227294922,0.00011610984802246094,7.152557373046875e-07,0,0,0,0.37781357765197754,0.0,0.37781357765197754,0.3783259391784668
sensor_5,deploy,10,0,0,0,0,2,2,0.0003421306610107422,0.00015926361083984375,7.152557373046875e-07,0,0,0,0.649369478225708,0.0,0.649369478225708,0.6498715877532959
sensor_5,deploy,10,0,0,0,0,2,2,0.00035834312438964844,0.000179290771484375,7.152557373046875e-07,0,0,0,0.4751439094543457,0.0,0.4751439094543457,0.47568225860595703
sensor_5,deploy,10,0,0,0,0,2,2,0.0005171298980712891,0.00015020370483398438,7.152557373046875e-07,0,0,0,0.44556641578674316,0.0,0.44556641578674316,0.44623446464538574
sensor_5,deploy,10,0,0,0,0,2,2,0.00042939186096191406,0.0001723766326904297,9.5367431640625e-07,0,0,0,0.4578065872192383,0.0,0.4578065872192383,0.45840930938720703
sensor_5,deploy,10,0,0,0,0,2,2,0.00034427642822265625,0.00010323524475097656,7.152557373046875e-07,0,0,0,0.4365990161895752,0.0,0.4365990161895752,0.43704724311828613
sensor_5,deploy,10,0,0,0,0,2,2,0.0002574920654296875,0.000102996826171875,9.5367431640625e-07,0,0,0,0.4633193016052246,0.0,0.4633193016052246,0.4636807441711426
sensor_5,deploy,10,0,0,0,0,2,2,0.0004851818084716797,0.00015926361083984375,9.5367431640625e-07,0,0,0,0.4644930362701416,0.0,0.4644930362701416,0.46513843536376953
sensor_5,deploy,10,0,0,0,0,2,2,0.0004200935363769531,0.00015926361083984375,9.5367431640625e-07,0,0,0,0.4525175094604492,0.0,0.4525175094604492,0.4530978202819824
sensor_5,deploy,10,0,0,0,0,2,2,0.0004487037658691406,0.0001614093780517578,1.1920928955078125e-06,0,0,0,0.46356630325317383,0.0,0.46356630325317383,0.46417760848999023
sensor_5,deploy,10,0,0,0,0,2,2,0.0002586841583251953,0.0001049041748046875,7.152557373046875e-07,0,0,0,0.45464229583740234,0.0,0.45464229583740234,0.45500659942626953
sensor_6,deploy,10,0,0,0,0,2,2,0.0003612041473388672,0.00018906593322753906,9.5367431640625e-07,0,0,0,0.6613762378692627,0.0,0.6613762378692627,0.6619274616241455
sensor_6,deploy,10,0,0,0,0,2,2,0.000396728515625,0.00018310546875,7.152557373046875e-07,0,0,0,0.46662116050720215,0.0,0.46662116050720215,0.46720170974731445
sensor_6,deploy,10,0,0,0,0,2,2,0.00035762786865234375,0.00017905235290527344,9.5367431640625e-07,0,0,0,0.4580240249633789,0.0,0.4580240249633789,0.45856165885925293
sensor_6,deploy,10,0,0,0,0,2,2,0.0004897117614746094,0.00015306472778320312,9.5367431640625e-07,0,0,0,0.45383501052856445,0.0,0.45383501052856445,0.45447874069213867
sensor_6,deploy,10,0,0,0,0,2,2,0.00031685829162597656,0.00015354156494140625,9.5367431640625e-07,0,0,0,0.448472261428833,0.0,0.448472261428833,0.4489436149597168
sensor_6,deploy,10,0,0,0,0,2,2,0.00047278404235839844,0.000179290771484375,7.152557373046875e-07,0,0,0,0.4507293701171875,0.0,0.4507293701171875,0.4513821601867676
sensor_6,deploy,10,0,0,0,0,2,2,0.0004019737243652344,0.0001518726348876953,1.1920928955078125e-06,0,0,0,0.4620018005371094,0.0,0.4620018005371094,0.4625568389892578
sensor_6,deploy,10,0,0,0,0,2,2,0.00030612945556640625,0.0001499652862548828,9.5367431640625e-07,0,0,0,0.46520519256591797,0.0,0.46520519256591797,0.46566224098205566
sensor_6,deploy,10,0,0,0,0,2,2,0.0002918243408203125,0.00010275840759277344,9.5367431640625e-07,0,0,0,0.45426249504089355,0.0,0.45426249504089355,0.45465803146362305
sensor_6,deploy,10,0,0,0,0,2,2,0.0003180503845214844,0.00010561943054199219,7.152557373046875e-07,0,0,0,0.4935338497161865,0.0,0.4935338497161865,0.4939582347869873
sensor_7,deploy,10,0,0,0,0,2,2,0.00041937828063964844,0.00018548965454101562,9.5367431640625e-07,0,0,0,0.6572613716125488,0.0,0.6572613716125488,0.6578671932220459
sensor_7,deploy,10,0,0,0,0,2,2,0.0004680156707763672,0.0002033710479736328,7.152557373046875e-07,0,0,0,0.4639134407043457,0.0,0.4639134407043457,0.464585542678833
sensor_7,deploy,10,0,0,0,0,2,2,0.0004017353057861328,0.00018715858459472656,7.152557373046875e-07,0,0,0,0.4688842296600342,0.0,0.4688842296600342,0.46947383880615234
sensor_7,deploy,10,0,0,0,0,2,2,0.00042510032653808594,0.00014925003051757812,7.152557373046875e-07,0,0,0,0.46332216262817383,0.0,0.46332216262817383,0.4638972282409668
sensor_7,deploy,10,0,0,0,0,2,2,0.00026726722717285156,0.0001087188720703125,4.76837158203125e-07,0,0,0,0.4519307613372803,0.0,0.4519307613372803,0.45230722427368164
sensor_7,deploy,10,0,0,0,0,2,2,0.00024890899658203125,0.0001010894775390625,7.152557373046875e-07,0,0,0,0.4439523220062256,0.0,0.4439523220062256,0.444303035736084
sensor_7,deploy,10,0,0,0,0,2,2,0.0003840923309326172,0.00012087821960449219,7.152557373046875e-07,0,0,0,0.4546933174133301,0.0,0.4546933174133301,0.4551990032196045
sensor_7,deploy,10,0,0,0,0,2,2,0.0002512931823730469,0.000102996826171875,9.5367431640625e-07,0,0,0,0.44501376152038574,0.0,0.44501376152038574,0.44536900520324707
sensor_7,deploy,10,0,0,0,0,2,2,0.0004343986511230469,0.00010466575622558594,7.152557373046875e-07,0,0,0,0.452648401260376,0.0,0.452648401260376,0.4531881809234619
sensor_7,deploy,10,0,0,0,0,2,2,0.0003445148468017578,0.0001049041748046875,9.5367431640625e-07,0,0,0,0.44588804244995117,0.0,0.44588804244995117,0.446338415145874
sensor_8,deploy,10,0,0,0,0,2,2,0.0004687309265136719,0.00015974044799804688,9.5367431640625e-07,0,0,0,0.6405718326568604,0.0,0.6405718326568604,0.6412012577056885
sensor_8,deploy,10,0,0,0,0,2,2,0.0004885196685791016,0.0001480579376220703,7.152557373046875e-07,0,0,0,0.4623394012451172,0.0,0.4623394012451172,0.46297669410705566
sensor_8,deploy,10,0,0,0,0,2,2,0.00042057037353515625,0.00014162063598632812,7.152557373046875e-07,0,0,0,0.4505186080932617,0.0,0.4505186080932617,0.4510815143585205
sensor_8,deploy,10,0,0,0,0,2,2,0.00033283233642578125,0.00015091896057128906,4.76837158203125e-07,0,0,0,0.46012139320373535,0.0,0.46012139320373535,0.4606056213378906
sensor_8,deploy,10,0,0,0,0,2,2,0.00036144256591796875,0.00015735626220703125,7.152557373046875e-07,0,0,0,0.4448432922363281,0.0,0.4448432922363281,0.44536280632019043
sensor_8,deploy,10,0,0,0,0,2,2,0.0003116130828857422,0.00015425682067871094,9.5367431640625e-07,0,0,0,0.4517652988433838,0.0,0.4517652988433838,0.45223212242126465
sensor_8,deploy,10,0,0,0,0,2,2,0.0002720355987548828,0.00011324882507324219,7.152557373046875e-07,0,0,0,0.44931507110595703,0.0,0.44931507110595703,0.44970107078552246
sensor_8,deploy,10,0,0,0,0,2,2,0.00042319297790527344,0.0001049041748046875,4.76837158203125e-07,0,0,0,0.44098782539367676,0.0,0.44098782539367676,0.4415163993835449
sensor_8,deploy,10,0,0,0,0,2,2,0.0004284381866455078,0.00010824203491210938,7.152557373046875e-07,0,0,0,0.43689727783203125,0.0,0.43689727783203125,0.43743467330932617
sensor_8,deploy,10,0,0,0,0,2,2,0.0003514289855957031,0.00010895729064941406,4.76837158203125e-07,0,0,0,0.4509127140045166,0.0,0.4509127140045166,0.4513735771179199
sensor_9,deploy,10,0,0,0,0,2,2,0.0003712177276611328,0.00020599365234375,9.5367431640625e-07,0,0,0,0.7345364093780518,0.0,0.7345364093780518,0.735114574432373
sensor_9,deploy,10,0,0,0,0,2,2,0.0003139972686767578,0.00015091896057128906,7.152557373046875e-07,0,0,0,0.456484317779541,0.0,0.456484317779541,0.45694994926452637
sensor_9,deploy,10,0,0,0,0,2,2,0.000308990478515625,0.0001430511474609375,7.152557373046875e-07,0,0,0,0.4486522674560547,0.0,0.4486522674560547,0.44910502433776855
sensor_9,deploy,10,0,0,0,0,2,2,0.00034356117248535156,0.00015544891357421875,7.152557373046875e-07,0,0,0,0.4753081798553467,0.0,0.4753081798553467,0.47580790519714355
sensor_9,deploy,10,0,0,0,0,2,2,0.0002720355987548828,0.00010752677917480469,9.5367431640625e-07,0,0,0,0.45566463470458984,0.0,0.45566463470458984,0.45604515075683594
sensor_9,deploy,10,0,0,0,0,2,2,0.0002543926239013672,0.00010180473327636719,7.152557373046875e-07,0,0,0,0.46619677543640137,0.0,0.46619677543640137,0.4665536880493164
sensor_9,deploy,10,0,0,0,0,2,2,0.0004303455352783203,0.00011181831359863281,9.5367431640625e-07,0,0,0,0.4524061679840088,0.0,0.4524061679840088,0.45294928550720215
sensor_9,deploy,10,0,0,0,0,2,2,0.0005145072937011719,0.00016045570373535156,9.5367431640625e-07,0,0,0,0.4528777599334717,0.0,0.4528777599334717,0.4535536766052246
sensor_9,deploy,10,0,0,0,0,2,2,0.0004942417144775391,0.00010323524475097656,9.5367431640625e-07,0,0,0,0.4473285675048828,0.0,0.4473285675048828,0.44792699813842773
sensor_9,deploy,10,0,0,0,0,2,2,0.00035858154296875,0.00010180473327636719,7.152557373046875e-07,0,0,0,0.4459097385406494,0.0,0.4459097385406494,0.44637084007263184
sensor_1,deploy,10,0,0,0,0,2,2,0.00047326087951660156,0.0001583099365234375,7.152557373046875e-07,0,0,0,0.6708860397338867,0.0,0.6708860397338867,0.6715183258056641
sensor_1,deploy,10,0,0,0,0,2,2,0.0004296302795410156,0.00015020370483398438,4.76837158203125e-07,0,0,0,0.45067310333251953,0.0,0.45067310333251953,0.45125341415405273
sensor_1,deploy,10,0,0,0,0,2,2,0.0003685951232910156,0.000148773193359375,1.1920928955078125e-06,0,0,0,0.45528531074523926,0.0,0.45528531074523926,0.45580387115478516
sensor_1,deploy,10,0,0,0,0,2,2,0.0004696846008300781,0.0001513957977294922,4.76837158203125e-07,0,0,0,0.4507777690887451,0.0,0.4507777690887451,0.4513993263244629
sensor_1,deploy,10,0,0,0,0,2,2,0.0004591941833496094,0.00015020370483398438,7.152557373046875e-07,0,0,0,0.45174503326416016,0.0,0.45174503326416016,0.45235514640808105
sensor_1,deploy,10,0,0,0,0,2,2,0.0005104541778564453,0.00015020370483398438,9.5367431640625e-07,0,0,0,0.4461691379547119,0.0,0.4461691379547119,0.44683074951171875
sensor_1,deploy,10,0,0,0,0,2,2,0.00038933753967285156,0.0001614093780517578,7.152557373046875e-07,0,0,0,0.4602944850921631,0.0,0.4602944850921631,0.460845947265625
sensor_1,deploy,10,0,0,0,0,2,2,0.00030684471130371094,0.00014853477478027344,7.152557373046875e-07,0,0,0,0.44735288619995117,0.0,0.44735288619995117,0.44780898094177246
sensor_1,deploy,10,0,0,0,0,2,2,0.00030732154846191406,0.000152587890625,9.5367431640625e-07,0,0,0,0.49535131454467773,0.0,0.49535131454467773,0.49581217765808105
sensor_1,deploy,10,0,0,0,0,2,2,0.00045943260192871094,0.0001556873321533203,7.152557373046875e-07,0,0,0,0.4511387348175049,0.0,0.4511387348175049,0.4517545700073242